Date,Tournament,Court,Surface,Wrank,Lrank,Wage,Lage,Wheight,Lheight,Wtitles,Ltitles,Wh2h,Lh2h,winner_hand,loser_hand,winner_weight,loser_weight,winner_YTD_Won_Lost,loser_YTD_Won_Lost,winner_YTD_Titles,loser_YTD_Titles,winner_CAREER_W_L,loser_CAREER_W_L,winner_Career_Prize_Money,loser_Career_Prize_Money,Winner,Loser
2019.08.11,Cincinnati,Outdoor,Hard,8,290,24,37,188,183,11,16,1,2,R,R,165,179,31/10,3/6,3,0,216/122,536/315,"$12,102,889","$35,058,754",Andrey Rublev,Stan Wawrinka
2019.08.11,Cincinnati,Outdoor,Hard,210,21,28,23,185,185,5,1,1,0,R,L,185,165,3/6,17/15,0,0,139/128,151/125,"$8,105,164","$9,303,108",Lucas Pouille,Denis Shapovalov
2019.08.11,Cincinnati,Outdoor,Hard,80,213,34,34,180,183,1,1,4,0,L,R,174,159,15/16,1/7,0,0,232/278,172/229,"$9,175,704","$6,720,550",Adrian Mannarino,Mikhail Kukushkin
2019.08.11,Cincinnati,Outdoor,Hard,64,125,36,31,183,193,15,2,1,0,R,L,174,198,14/11,9/19,0,0,576/357,162/196,"$19,538,187","$5,904,021",Richard Gasquet,Federico Delbonis
2019.08.11,Cincinnati,Outdoor,Hard,24,17,23,24,183,211,5,4,5,0,R,R,152,225,28/16,20/14,0,2,137/99,88/83,"$7,228,398","$4,198,775",Alex de Minaur,Reilly Opelka
2019.08.11,Cincinnati,Outdoor,Hard,67,204,31,32,180,183,6,1,4,2,R,L,154,174,22/16,0/0,1,0,314/213,119/138,"$16,255,861","$5,731,930",David Goffin,Guido Pella
2019.08.11,Cincinnati,Outdoor,Hard,23,22,31,37,188,208,6,16,1,0,R,R,172,238,21/16,17/14,0,0,251/200,474/300,"$13,678,168","$21,433,777",Pablo Carreno Busta,John Isner
2019.08.11,Cincinnati,Outdoor,Hard,19,29,34,24,183,188,10,1,1,0,R,R,165,190,23/10,15/14,1,0,359/215,117/133,"$16,083,239","$5,970,770",Roberto Bautista Agut,Frances Tiafoe
2019.08.11,Cincinnati,Outdoor,Hard,1,92,26,33,198,196,13,3,3,0,R,R,182,176,27/10,3/17,0,0,249/109,240/286,"$24,151,740","$9,836,848",Daniil Medvedev,Benoit Paire
2019.08.11,Cincinnati,Outdoor,Hard,26,45,26,27,198,193,4,6,1,1,R,R,192,187,22/16,21/7,0,0,196/152,189/110,"$11,161,554","$11,194,480",Karen Khachanov,Nick Kyrgios
2019.08.11,Cincinnati,Outdoor,Hard,31,2,22,25,183,198,1,19,1,1,R,R,165,198,27/15,29/10,0,0,82/77,339/150,"$3,702,937","$32,407,055",Miomir Kecmanovic,Alexander Zverev
2019.08.11,Cincinnati,Outdoor,Hard,97,158,26,32,170,178,1,12,1,0,L,R,141,161,5/10,0/0,0,0,80/103,431/211,"$3,805,379","$25,065,492",Yoshihito Nishioka,Kei Nishikori
2019.08.11,Cincinnati,Outdoor,Hard,122,4,32,23,193,193,0,9,2,3,R,R,202,198,2/11,42/14,0,2,166/202,230/109,"$7,597,772","$19,838,180",Jan-Lennard Struff,Stefanos Tsitsipas
2019.08.11,Cincinnati,Outdoor,Hard,0,170,(1,28,185,180,103,1,1,0,R,R,187,154,0/0,4/5,0,0,1251/275,35/50,"$130,594,339","$2,101,811",Roger Federer,Juan Ignacio Londero
2019.08.11,Cincinnati,Outdoor,Hard,7,282,35,34,188,198,88,10,9,2,R,R,170,209,23/5,4/9,2,0,1012/204,385/329,"$158,996,253","$13,588,615",Novak Djokovic,Sam Querrey
2019.08.11,Cincinnati,Outdoor,Hard,97,24,26,23,170,183,1,5,2,0,L,R,141,152,5/10,28/16,0,0,80/103,137/99,"$3,805,379","$7,228,398",Yoshihito Nishioka,Alex de Minaur
2019.08.11,Cincinnati,Outdoor,Hard,64,14,36,29,183,170,15,4,4,1,R,R,174,141,14/11,26/16,0,0,576/357,232/182,"$19,538,187","$12,477,487",Richard Gasquet,Diego Schwartzman
2019.08.11,Cincinnati,Outdoor,Hard,67,80,31,34,180,180,6,1,5,2,R,L,154,174,22/16,15/16,1,0,314/213,232/278,"$16,255,861","$9,175,704",David Goffin,Adrian Mannarino
2019.08.11,Cincinnati,Outdoor,Hard,19,31,34,22,183,183,10,1,3,0,R,R,165,165,23/10,27/15,1,0,359/215,82/77,"$16,083,239","$3,702,937",Roberto Bautista Agut,Miomir Kecmanovic
2019.08.11,Cincinnati,Outdoor,Hard,1,122,26,32,198,193,13,0,5,1,R,R,182,202,27/10,2/11,0,0,249/109,166/202,"$24,151,740","$7,597,772",Daniil Medvedev,Jan-Lennard Struff
2019.08.11,Cincinnati,Outdoor,Hard,210,26,28,26,185,198,5,4,3,3,R,R,185,192,3/6,22/16,0,0,139/128,196/152,"$8,105,164","$11,161,554",Lucas Pouille,Karen Khachanov
2019.08.11,Cincinnati,Outdoor,Hard,8,0,24,(1,188,185,11,103,1,0,R,R,165,187,31/10,0/0,3,0,216/122,1251/275,"$12,102,889","$130,594,339",Andrey Rublev,Roger Federer
2019.08.11,Cincinnati,Outdoor,Hard,7,23,35,31,188,188,88,6,4,2,R,R,170,172,23/5,21/16,2,0,1012/204,251/200,"$158,996,253","$13,678,168",Novak Djokovic,Pablo Carreno Busta
2019.08.11,Cincinnati,Outdoor,Hard,67,97,31,26,180,170,6,1,1,1,R,L,154,141,22/16,5/10,1,0,314/213,80/103,"$16,255,861","$3,805,379",David Goffin,Yoshihito Nishioka
2019.08.11,Cincinnati,Outdoor,Hard,64,19,36,34,183,183,15,10,2,7,R,R,174,165,14/11,23/10,0,1,576/357,359/215,"$19,538,187","$16,083,239",Richard Gasquet,Roberto Bautista Agut
2019.08.11,Cincinnati,Outdoor,Hard,1,8,26,24,198,188,13,11,4,1,R,R,182,165,27/10,31/10,0,3,249/109,216/122,"$24,151,740","$12,102,889",Daniil Medvedev,Andrey Rublev
2019.08.11,Cincinnati,Outdoor,Hard,7,210,35,28,188,185,88,5,3,0,R,R,170,185,23/5,3/6,2,0,1012/204,139/128,"$158,996,253","$8,105,164",Novak Djokovic,Lucas Pouille
2019.08.11,Cincinnati,Outdoor,Hard,67,64,31,36,180,183,6,15,3,1,R,R,154,174,22/16,14/11,1,0,314/213,576/357,"$16,255,861","$19,538,187",David Goffin,Richard Gasquet
2019.08.11,Cincinnati,Outdoor,Hard,1,7,26,35,198,188,13,88,4,6,R,R,182,170,27/10,23/5,0,2,249/109,1012/204,"$24,151,740","$158,996,253",Daniil Medvedev,Novak Djokovic
2019.08.11,Cincinnati,Outdoor,Hard,1,67,26,31,198,180,13,6,3,1,R,R,182,154,27/10,22/16,0,1,249/109,314/213,"$24,151,740","$16,255,861",Daniil Medvedev,David Goffin
2019.08.18,Winston-Salem,Outdoor,Hard,525,0,27,30,185,188,0,0,0,0,R,R,175,187,0/0,0/0,0,0,0/0,1/4,"$68,139","$2,132,971",Strong Kirchheimer,Kevin Krawietz
2019.08.18,Winston-Salem,Outdoor,Hard,181,845,24,20,196,183,0,0,0,0,R,R,198,162,1/1,0/0,0,0,5/7,0/0,"$311,972","$12,585",Borna Gojo,Taha Baadi
2019.08.18,Winston-Salem,Outdoor,Hard,0,1325,(1,31,173,193,0,0,0,0,R,R,160,190,0/0,2/0,0,0,0/0,29/21,"$207,521","$1,483,890",Daniel Nguyen,Marcelo Arevalo
2019.08.18,Winston-Salem,Outdoor,Hard,651,434,26,28,185,180,0,0,0,0,R,R,185,167,1/1,0/0,0,0,4/8,2/6,"$73,870","$335,913",Petros Chrysochos,Filip Peliwo
2019.08.18,Winston-Salem,Outdoor,Hard,882,153,29,26,178,201,0,0,0,0,R,R,150,180,0/0,2/3,0,0,0/1,7/20,"$111,191","$975,573",Raymond Sarmiento,Christopher Eubanks
2019.08.18,Winston-Salem,Outdoor,Hard,54,634,28,23,180,191,0,0,0,0,R,L,170,165,11/19,0/0,0,0,46/55,0/0,"$2,311,726","$54,023",Marcos Giron,Roy Smith
2019.08.18,Winston-Salem,Outdoor,Hard,184,0,28,41,183,183,0,5,0,0,R,L,175,176,0/1,0/0,0,0,22/39,350/334,"$1,562,054","$10,739,212",Bjorn Fratangelo,Jurgen Melzer
2019.08.18,Winston-Salem,Outdoor,Hard,185,808,30,31,175,191,3,0,0,0,R,L,150,190,4/4,0/0,0,0,124/136,1/6,"$4,662,152","$311,198",Damir Dzumhur,Kevin King
2019.08.18,Winston-Salem,Outdoor,Hard,882,0,29,(1,178,173,0,0,0,0,R,R,150,160,0/0,0/0,0,0,0/1,0/0,"$111,191","$207,521",Raymond Sarmiento,Daniel Nguyen
2019.08.18,Winston-Salem,Outdoor,Hard,54,181,28,24,180,196,0,0,0,0,R,R,170,198,11/19,1/1,0,0,46/55,5/7,"$2,311,726","$311,972",Marcos Giron,Borna Gojo
2019.08.18,Winston-Salem,Outdoor,Hard,184,651,28,26,183,185,0,0,0,0,R,R,175,185,0/1,1/1,0,0,22/39,4/8,"$1,562,054","$73,870",Bjorn Fratangelo,Petros Chrysochos
2019.08.18,Winston-Salem,Outdoor,Hard,185,525,30,27,175,185,3,0,0,0,R,R,150,175,4/4,0/0,0,0,124/136,0/0,"$4,662,152","$68,139",Damir Dzumhur,Strong Kirchheimer
2019.08.18,Winston-Salem,Outdoor,Hard,343,50,30,35,188,191,1,46,1,1,R,R,195,181,0/3,19/11,0,0,47/75,710/225,"$3,454,806","$62,913,301",Tennys Sandgren,Andy Murray
2019.08.18,Winston-Salem,Outdoor,Hard,8,223,24,33,188,173,11,0,1,0,R,R,165,154,31/10,0/1,3,0,216/122,27/63,"$12,102,889","$2,429,482",Andrey Rublev,Thomas Fabbiano
2019.08.18,Winston-Salem,Outdoor,Hard,82,72,22,28,196,183,1,0,1,0,R,L,172,172,3/12,11/11,0,0,40/62,66/90,"$2,389,960","$2,483,692",Alexei Popyrin,Thiago Monteiro
2019.08.18,Winston-Salem,Outdoor,Hard,546,108,24,30,175,185,0,0,1,0,R,R,165,172,0/0,5/10,0,0,3/3,51/70,"$411,740","$2,204,392",Duckhee Lee,Henri Laaksonen
2019.08.18,Winston-Salem,Outdoor,Hard,85,112,32,23,188,175,4,0,1,0,R,L,190,156,11/10,6/6,0,0,190/191,36/50,"$7,628,987","$2,192,336",Steve Johnson,Corentin Moutet
2019.08.18,Winston-Salem,Outdoor,Hard,46,63,25,25,193,183,0,0,1,0,R,R,176,168,7/14,12/14,0,0,69/69,55/81,"$3,114,801","$2,741,436",Lloyd Harris,Jaume Munar
2019.08.18,Winston-Salem,Outdoor,Hard,253,83,35,29,191,180,2,0,1,0,R,R,170,175,1/1,4/11,0,0,233/271,65/119,"$7,781,785","$3,999,705",Robin Haase,Denis Kudla
2019.08.18,Winston-Salem,Outdoor,Hard,295,202,32,31,188,180,0,0,1,0,L,L,176,154,0/1,1/1,0,0,10/27,32/50,"$938,291","$1,541,967",Prajnesh Gunneswaran,Cedrik-Marcel Stebe
2019.08.18,Winston-Salem,Outdoor,Hard,184,0,28,35,183,185,0,0,1,0,R,R,175,176,0/1,0/0,0,0,22/39,11/11,"$1,562,054","$478,456",Bjorn Fratangelo,Amir Weintraub
2019.08.18,Winston-Salem,Outdoor,Hard,185,460,30,26,175,183,3,0,1,1,R,R,150,168,4/4,0/0,0,0,124/136,6/13,"$4,662,152","$1,063,485",Damir Dzumhur,Antoine Hoang
2019.08.18,Winston-Salem,Outdoor,Hard,326,0,31,33,191,191,0,6,1,1,R,L,195,187,0/2,0/0,0,0,66/91,149/153,"$2,676,041","$5,524,410",Marius Copil,Martin Klizan
2019.08.18,Winston-Salem,Outdoor,Hard,977,882,35,29,188,178,1,0,1,0,R,R,165,150,0/0,0/0,0,0,297/303,0/1,"$10,535,763","$111,191",Jeremy Chardy,Raymond Sarmiento
2019.08.18,Winston-Salem,Outdoor,Hard,147,39,29,25,185,196,3,1,1,0,R,R,171,180,2/6,22/18,0,1,65/111,92/88,"$4,438,907","$3,901,007",Marco Cecchinato,Alexander Bublik
2019.08.18,Winston-Salem,Outdoor,Hard,88,54,29,28,183,180,1,0,1,0,R,R,170,170,5/13,11/19,0,0,68/91,46/55,"$3,099,905","$2,311,726",Roberto Carballes Baena,Marcos Giron
2019.08.18,Winston-Salem,Outdoor,Hard,0,173,(1,38,196,191,13,3,9,2,R,R,200,172,0/0,2/5,0,0,640/342,386/422,"$29,491,328","$11,763,421",Tomas Berdych,Andreas Seppi
2019.08.18,Winston-Salem,Outdoor,Hard,94,118,36,26,180,198,4,1,1,1,R,R,176,198,7/11,1/3,0,0,161/236,53/62,"$6,931,384","$2,282,706",Pablo Andujar,Nicolas Jarry
2019.08.18,Winston-Salem,Outdoor,Hard,246,0,40,(),188,,7,0,0,0,L,U,194,kg,0/9,0/212,0,0,503/484,0/13739,"$18,585,117",,Feliciano Lopez, Bye
2019.08.18,Winston-Salem,Outdoor,Hard,157,0,24,(),188,,3,0,0,0,L,U,160,kg,7/17,0/212,0,0,69/74,0/13739,"$3,203,437",,Ugo Humbert, Bye
2019.08.18,Winston-Salem,Outdoor,Hard,84,0,33,(),183,,1,0,0,0,R,U,174,kg,7/14,0/212,0,0,117/144,0/13739,"$5,185,800",,John Millman, Bye
2019.08.18,Winston-Salem,Outdoor,Hard,31,0,22,(),183,,1,0,0,0,R,U,165,kg,27/15,0/212,0,0,82/77,0/13739,"$3,702,937",,Miomir Kecmanovic, Bye
2019.08.18,Winston-Salem,Outdoor,Hard,5,0,23,(),183,,8,0,0,0,R,U,170,kg,31/13,0/212,2,0,150/83,0/13739,"$7,726,248",,Casper Ruud, Bye
2019.08.18,Winston-Salem,Outdoor,Hard,23,0,31,(),188,,6,0,0,0,R,U,172,kg,21/16,0/212,0,0,251/200,0/13739,"$13,678,168",,Pablo Carreno Busta, Bye
2019.08.18,Winston-Salem,Outdoor,Hard,29,0,24,(),188,,1,0,0,0,R,U,190,kg,15/14,0/212,0,0,117/133,0/13739,"$5,970,770",,Frances Tiafoe, Bye
2019.08.18,Winston-Salem,Outdoor,Hard,40,0,34,(),188,,4,0,0,0,L,U,168,kg,15/16,0/212,1,0,256/285,0/13739,"$9,448,129",,Albert Ramos-Vinolas, Bye
2019.08.18,Winston-Salem,Outdoor,Hard,43,0,30,(),185,,0,0,0,0,R,U,165,kg,17/13,0/212,0,0,118/115,0/13739,"$5,670,895",,Filip Krajinovic, Bye
2019.08.18,Winston-Salem,Outdoor,Hard,60,0,27,(),191,,2,0,0,0,R,U,168,kg,17/19,0/212,0,0,84/87,0/13739,"$3,990,596",,Lorenzo Sonego, Bye
2019.08.18,Winston-Salem,Outdoor,Hard,282,0,34,(),198,,10,0,0,0,R,U,209,kg,4/9,0/212,0,0,385/329,0/13739,"$13,588,615",,Sam Querrey, Bye
2019.08.18,Winston-Salem,Outdoor,Hard,36,0,32,(),175,,1,0,0,0,R,U,165,kg,13/16,0/212,0,0,111/121,0/13739,"$5,429,957",,Daniel Evans, Bye
2019.08.18,Winston-Salem,Outdoor,Hard,58,0,33,(),185,,4,0,0,0,R,U,163,kg,12/12,0/212,1,0,212/250,0/13739,"$7,851,170",,Joao Sousa, Bye
2019.08.18,Winston-Salem,Outdoor,Hard,12,0,25,(),196,,5,0,0,0,R,U,179,kg,28/12,0/212,1,0,112/90,0/13739,"$7,367,623",,Hubert Hurkacz, Bye
2019.08.18,Winston-Salem,Outdoor,Hard,21,0,23,(),185,,1,0,0,0,L,U,165,kg,17/15,0/212,0,0,151/125,0/13739,"$9,303,108",,Denis Shapovalov, Bye
2019.08.18,Winston-Salem,Outdoor,Hard,92,0,33,(),196,,3,0,0,0,R,U,176,kg,3/17,0/212,0,0,240/286,0/13739,"$9,836,848",,Benoit Paire, Bye
2019.08.18,Winston-Salem,Outdoor,Hard,246,94,40,36,188,180,7,4,4,1,L,R,194,176,0/9,7/11,0,0,503/484,161/236,"$18,585,117","$6,931,384",Feliciano Lopez,Pablo Andujar
2019.08.18,Winston-Salem,Outdoor,Hard,157,184,24,28,188,183,3,0,1,0,L,R,160,175,7/17,0/1,0,0,69/74,22/39,"$3,203,437","$1,562,054",Ugo Humbert,Bjorn Fratangelo
2019.08.18,Winston-Salem,Outdoor,Hard,84,147,33,29,183,185,1,3,1,2,R,R,174,171,7/14,2/6,0,0,117/144,65/111,"$5,185,800","$4,438,907",John Millman,Marco Cecchinato
2019.08.18,Winston-Salem,Outdoor,Hard,31,82,22,22,183,196,1,1,2,1,R,R,165,172,27/15,3/12,0,0,82/77,40/62,"$3,702,937","$2,389,960",Miomir Kecmanovic,Alexei Popyrin
2019.08.18,Winston-Salem,Outdoor,Hard,5,46,23,25,183,193,8,0,3,0,R,R,170,176,31/13,7/14,2,0,150/83,69/69,"$7,726,248","$3,114,801",Casper Ruud,Lloyd Harris
2019.08.18,Winston-Salem,Outdoor,Hard,23,326,31,31,188,191,6,0,1,0,R,R,172,195,21/16,0/2,0,0,251/200,66/91,"$13,678,168","$2,676,041",Pablo Carreno Busta,Marius Copil
2019.08.18,Winston-Salem,Outdoor,Hard,29,977,24,35,188,188,1,1,1,1,R,R,190,165,15/14,0/0,0,0,117/133,297/303,"$5,970,770","$10,535,763",Frances Tiafoe,Jeremy Chardy
2019.08.18,Winston-Salem,Outdoor,Hard,8,40,24,34,188,188,11,4,3,1,R,L,165,168,31/10,15/16,3,1,216/122,256/285,"$12,102,889","$9,448,129",Andrey Rublev,Albert Ramos-Vinolas
2019.08.18,Winston-Salem,Outdoor,Hard,43,0,30,(1,185,196,0,13,1,1,R,R,165,200,17/13,0/0,0,0,118/115,640/342,"$5,670,895","$29,491,328",Filip Krajinovic,Tomas Berdych
2019.08.18,Winston-Salem,Outdoor,Hard,60,185,27,30,191,175,2,3,1,0,R,R,168,150,17/19,4/4,0,0,84/87,124/136,"$3,990,596","$4,662,152",Lorenzo Sonego,Damir Dzumhur
2019.08.18,Winston-Salem,Outdoor,Hard,282,88,34,29,198,183,10,1,2,0,R,R,209,170,4/9,5/13,0,0,385/329,68/91,"$13,588,615","$3,099,905",Sam Querrey,Roberto Carballes Baena
2019.08.18,Winston-Salem,Outdoor,Hard,85,36,32,32,188,175,4,1,1,0,R,R,190,165,11/10,13/16,0,0,190/191,111/121,"$7,628,987","$5,429,957",Steve Johnson,Daniel Evans
2019.08.18,Winston-Salem,Outdoor,Hard,253,58,35,33,191,185,2,4,3,2,R,R,170,163,1/1,12/12,0,1,233/271,212/250,"$7,781,785","$7,851,170",Robin Haase,Joao Sousa
2019.08.18,Winston-Salem,Outdoor,Hard,12,546,25,24,196,175,5,0,1,0,R,R,179,165,28/12,0/0,1,0,112/90,3/3,"$7,367,623","$411,740",Hubert Hurkacz,Duckhee Lee
2019.08.18,Winston-Salem,Outdoor,Hard,21,343,23,30,185,188,1,1,2,0,L,R,165,195,17/15,0/3,0,0,151/125,47/75,"$9,303,108","$3,454,806",Denis Shapovalov,Tennys Sandgren
2019.08.18,Winston-Salem,Outdoor,Hard,92,295,33,32,196,188,3,0,1,1,R,L,176,176,3/17,0/1,0,0,240/286,10/27,"$9,836,848","$938,291",Benoit Paire,Prajnesh Gunneswaran
2019.08.18,Winston-Salem,Outdoor,Hard,84,253,33,35,183,191,1,2,1,0,R,R,174,170,7/14,1/1,0,0,117/144,233/271,"$5,185,800","$7,781,785",John Millman,Robin Haase
2019.08.18,Winston-Salem,Outdoor,Hard,85,5,32,23,188,183,4,8,1,0,R,R,190,170,11/10,31/13,0,2,190/191,150/83,"$7,628,987","$7,726,248",Steve Johnson,Casper Ruud
2019.08.18,Winston-Salem,Outdoor,Hard,29,43,24,30,188,185,1,0,1,2,R,R,190,165,15/14,17/13,0,0,117/133,118/115,"$5,970,770","$5,670,895",Frances Tiafoe,Filip Krajinovic
2019.08.18,Winston-Salem,Outdoor,Hard,23,60,31,27,188,191,6,2,2,1,R,R,172,168,21/16,17/19,0,0,251/200,84/87,"$13,678,168","$3,990,596",Pablo Carreno Busta,Lorenzo Sonego
2019.08.18,Winston-Salem,Outdoor,Hard,8,282,24,34,188,198,11,10,3,1,R,R,165,209,31/10,4/9,3,0,216/122,385/329,"$12,102,889","$13,588,615",Andrey Rublev,Sam Querrey
2019.08.18,Winston-Salem,Outdoor,Hard,12,246,25,40,196,188,5,7,2,0,R,L,179,194,28/12,0/9,1,0,112/90,503/484,"$7,367,623","$18,585,117",Hubert Hurkacz,Feliciano Lopez
2019.08.18,Winston-Salem,Outdoor,Hard,21,31,23,22,185,183,1,1,2,0,L,R,165,165,17/15,27/15,0,0,151/125,82/77,"$9,303,108","$3,702,937",Denis Shapovalov,Miomir Kecmanovic
2019.08.18,Winston-Salem,Outdoor,Hard,92,157,33,24,196,188,3,3,1,1,R,L,176,160,3/17,7/17,0,0,240/286,69/74,"$9,836,848","$3,203,437",Benoit Paire,Ugo Humbert
2019.08.18,Winston-Salem,Outdoor,Hard,85,84,32,33,188,183,4,1,4,1,R,R,190,174,11/10,7/14,0,0,190/191,117/144,"$7,628,987","$5,185,800",Steve Johnson,John Millman
2019.08.18,Winston-Salem,Outdoor,Hard,12,29,25,24,196,188,5,1,2,2,R,R,179,190,28/12,15/14,1,0,112/90,117/133,"$7,367,623","$5,970,770",Hubert Hurkacz,Frances Tiafoe
2019.08.18,Winston-Salem,Outdoor,Hard,21,8,23,24,185,188,1,11,2,2,L,R,165,165,17/15,31/10,0,3,151/125,216/122,"$9,303,108","$12,102,889",Denis Shapovalov,Andrey Rublev
2019.08.18,Winston-Salem,Outdoor,Hard,92,23,33,31,196,188,3,6,8,5,R,R,176,172,3/17,21/16,0,0,240/286,251/200,"$9,836,848","$13,678,168",Benoit Paire,Pablo Carreno Busta
2019.08.18,Winston-Salem,Outdoor,Hard,12,21,25,23,196,185,5,1,3,1,R,L,179,165,28/12,17/15,1,0,112/90,151/125,"$7,367,623","$9,303,108",Hubert Hurkacz,Denis Shapovalov
2019.08.18,Winston-Salem,Outdoor,Hard,92,85,33,32,196,188,3,4,3,1,R,R,176,190,3/17,11/10,0,0,240/286,190/191,"$9,836,848","$7,628,987",Benoit Paire,Steve Johnson
2019.08.18,Winston-Salem,Outdoor,Hard,12,92,25,33,196,196,5,3,1,1,R,R,179,176,28/12,3/17,1,0,112/90,240/286,"$7,367,623","$9,836,848",Hubert Hurkacz,Benoit Paire
